model,lead_group,forecast_bin,n,mean_forecast_mm,mean_observed_mm,mean_error_mm,mae_mm,q05,q16,q50,q84,q95,width68_mm,width90_mm,truth
best_match,4,0 < f < 10,106,3.023584905660377,5.906603773584905,2.8830188679245285,4.354716981132076,-3.675,-1.9199999999999997,0.25,8.500000000000002,19.475,10.420000000000002,23.150000000000002,grid
best_match,4,f >= 10,151,34.97218543046357,36.4523178807947,1.4801324503311257,17.550331125827814,-36.0,-17.699999999999996,-0.10000000000000853,20.200000000000003,44.7,37.9,80.7,grid
best_match,5,f = 0,168,0.0,0.17261904761904764,0.17261904761904764,0.17261904761904764,0.0,0.0,0.0,0.0,0.5650000000000006,0.0,0.5650000000000006,grid
best_match,5,0 < f < 10,128,3.35390625,6.190625000000001,2.83671875,5.219531249999999,-5.619999999999999,-2.8040000000000003,-0.1,11.203999999999997,20.509999999999987,14.007999999999997,26.12999999999999,grid
best_match,5,f >= 10,145,34.30344827586207,36.715862068965514,2.412413793103448,16.78758620689655,-29.659999999999997,-17.388000000000005,1.1000000000000014,23.59199999999999,35.739999999999995,40.98,65.39999999999999,grid
best_match,6,f = 0,183,0.0,0.4191256830601093,0.4191256830601093,0.4191256830601093,0.0,0.0,0.0,0.1,1.2800000000000011,0.1,1.2800000000000011,grid
best_match,6,0 < f < 10,90,4.109999999999999,10.041111111111112,5.931111111111111,9.157777777777778,-6.9750000000000005,-4.328,-0.050000000000000044,19.49599999999998,31.43499999999999,23.82399999999998,38.40999999999999,grid
best_match,6,f >= 10,168,31.288690476190474,30.742857142857144,-0.5458333333333326,20.52202380952381,-38.545,-25.296,-4.600000000000001,22.720000000000002,52.300000000000004,48.016000000000005,90.845,grid
best_match,7,f = 0,172,0.0,0.42209302325581394,0.42209302325581394,0.42209302325581394,0.0,0.0,0.0,0.3279999999999973,1.2449999999999988,0.3279999999999973,1.2449999999999988,grid
best_match,7,0 < f < 10,109,3.497247706422019,8.69908256880734,5.201834862385321,8.31743119266055,-7.9799999999999995,-4.115999999999999,0.8999999999999999,15.963999999999995,24.719999999999995,20.079999999999995,32.699999999999996,grid
best_match,7,f >= 10,160,31.515625,32.027499999999996,0.5118750000000002,23.155625,-40.755,-30.956,-0.9499999999999975,31.356,46.58999999999993,62.312,87.34499999999994,grid
best_match,1-3,f = 0,604,0.0,0.1652317880794702,0.1652317880794702,0.1652317880794702,0.0,0.0,0.0,0.0,0.6,0.0,0.6,grid
best_match,1-3,0 < f < 10,273,2.7109890109890107,4.364468864468864,1.6534798534798538,2.9355311355311353,-3.4000000000000004,-1.3,0.19999999999999996,4.595999999999997,11.139999999999997,5.895999999999997,14.539999999999997,grid
best_match,1-3,f >= 10,446,36.88228699551569,38.44013452914798,1.5578475336322868,11.18878923766816,-20.725,-10.800000000000004,0.14999999999999947,14.759999999999994,29.200000000000003,25.56,49.925000000000004,grid
best_match,4-7,f = 0,707,0.0,0.27312588401697313,0.27312588401697313,0.27312588401697313,0.0,0.0,0.0,0.0,0.9,0.0,0.9,grid
best_match,4-7,0 < f < 10,433,3.466281755196305,7.552886836027714,4.086605080831409,6.606235565819861,-6.54,-2.9000000000000004,0.0,14.139999999999997,25.359999999999992,17.04,31.89999999999999,grid
best_match,4-7,f >= 10,624,32.938782051282054,33.84182692307693,0.9030448717948715,19.61041666666667,-37.67,-22.727999999999998,-0.5499999999999989,24.299999999999997,46.255,47.02799999999999,83.92500000000001,grid
ecmwf_ifs025,1,f = 0,198,0.0,0.04848484848484847,0.04848484848484847,0.04848484848484847,0.0,0.0,0.0,0.0,0.41499999999999776,0.0,0.41499999999999776,grid
ecmwf_ifs025,1,0 < f < 10,92,2.507608695652174,3.6967391304347816,1.1891304347826088,2.2043478260869565,-2.7,-0.9440000000000001,-5.551115123125783e-17,3.0879999999999996,7.390000000000006,4.032,10.090000000000007,grid
ecmwf_ifs025,1,f >= 10,151,38.7317880794702,38.38079470198676,-0.3509933774834442,9.188079470198677,-16.699999999999996,-10.899999999999991,-2.599999999999998,11.1,25.300000000000004,21.999999999999993,42.0,grid
ecmwf_ifs025,2,f = 0,206,0.0,0.0966019417475728,0.0966019417475728,0.0966019417475728,0.0,0.0,0.0,0.0,0.6,0.0,0.6,grid
ecmwf_ifs025,2,0 < f < 10,87,2.824137931034483,4.788505747126436,1.964367816091954,3.231034482758621,-2.6100000000000003,-0.8999999999999999,0.2999999999999998,5.0,14.980000000000025,5.9,17.590000000000025,grid
ecmwf_ifs025,2,f >= 10,148,38.44864864864864,38.572297297297304,0.12364864864864825,10.238513513513515,-20.925,-11.036,-1.1500000000000004,11.248,24.16,22.284,45.085,grid
ecmwf_ifs025,3,f = 0,211,0.0,0.3516587677725118,0.3516587677725118,0.3516587677725118,0.0,0.0,0.0,0.1,1.0,0.1,1.0,grid
ecmwf_ifs025,3,0 < f < 10,77,3.4519480519480528,4.34025974025974,0.8883116883116886,3.5480519480519486,-6.92,-2.7,-0.40000000000000013,4.5079999999999965,10.800000000000008,7.207999999999997,17.720000000000006,grid
